año,mes,ccaa,comunidad,siglas,nombre,votos,diputados
2019,11,17,Comunidad Valenciana,PODEMOS-EUPV,UNIDAS PODEMOS-UNIDES PODEM,339596,4
2019,11,1,Andalucía,AxSÍ,ANDALUCÍA POR SÍ,14046,0
2019,11,1,Andalucía,PP,PARTIDO POPULAR,877202,15
2019,11,2,Aragón,MAS,MOVIMIENTO ARAGONES SOCIAL,1068,0
2019,11,2,Aragón,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,215361,6
2019,11,3,Asturias,PH,PARTIDO HUMANISTA,366,0
2019,11,5,Canarias,MÁS PAÍS-EQ,MÁS PAÍS-EQUO,14972,0
2019,11,5,Canarias,PCPC,PARTIDO COMUNISTA DEL PUEBLO CANARIO,1192,0
2019,11,6,Cantabria,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,1856,0
2019,11,7,Castilla-La Mancha,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,74418,0
2019,11,7,Castilla-La Mancha,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,7930,0
2019,11,8,Castilla y León,PREPAL,PARTIDO REGIONALISTA DEL PAÍS LEONÉS,941,0
2019,11,9,Cataluña,CUP-PR,CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA,246971,2
2019,11,9,Cataluña,PCTC,PARTIT COMUNISTA DELS TREBALLADORS DE CATALUNYA,2220,0
2019,11,9,Cataluña,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,5922,0
2019,11,10,Extremadura,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,45053,0
2019,11,11,Galicia,PSdeG-PSOE,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,465026,10
2019,11,13,Navarra,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,83734,1
2019,11,14,País Vasco,MÁS PAÍS-CA,MÁS PAÍS-CANDIDATURA ECOLOGISTA,8542,0
2019,11,14,País Vasco,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),227396,4
2019,11,14,País Vasco,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,1672,0
2019,11,15,Murcia,SOMOS REGIÓ,SOMOS REGIÓN,2328,0
2019,11,16,La Rioja,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,11673,0
2019,11,16,La Rioja,PUM+J,POR UN MUNDO MÁS JUSTO,297,0
2019,11,17,Comunidad Valenciana,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,196265,2
2019,11,17,Comunidad Valenciana,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,2688,0
2019,11,2,Aragón,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,500,0
2019,11,3,Asturias,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,37374,0
2019,11,4,Baleares,MÉS-ESQUERR,MÉS ESQUERRA,18295,0
2019,11,4,Baleares,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,6207,0
2019,11,7,Castilla-La Mancha,PCOE,PARTIDO COMUNISTA OBRERO ESPAÑOL,195,0
2019,11,7,Castilla-La Mancha,PUM+J,POR UN MUNDO MÁS JUSTO,1933,0
2019,11,8,Castilla y León,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,105200,0
2019,11,8,Castilla y León,PCOE,PARTIDO COMUNISTA OBRERO ESPAÑOL,173,0
2019,11,8,Castilla y León,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,223,0
2019,11,8,Castilla y León,PUM+J,POR UN MUNDO MÁS JUSTO,2471,0
2019,11,11,Galicia,PUM+J,POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁS JUSTO,1582,0
2019,11,12,Madrid,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,323076,3
2019,11,12,Madrid,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,31983,0
2019,11,13,Navarra,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,965,0
2019,11,14,País Vasco,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,7005,0
2019,11,14,País Vasco,PUM+J,BIDEZKO MUNDURANTZ-POR UN MUNDO MÁS JUSTO,1221,0
2019,11,15,Murcia,CONTIGO,CONTIGO SOMOS DEMOCRACIA,317,0
2019,11,15,Murcia,MÁS PAÍS-EQ,MÁS PAÍS-EQUO,13439,0
2019,11,18,Ceuta,MDyC,MOVIMIENTO POR LA DIGNIDAD Y LA CIUDADANÍA DE CEUT,819,0
2019,11,1,Andalucía,PCPA,PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,3439,0
2019,11,1,Andalucía,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,2157,0
2019,11,1,Andalucía,PODEMOS-IU LV CA,UNIDAS PODEMOS,559628,6
2019,11,2,Aragón,CHA,CHUNTA ARAGONESISTA,2000,0
2019,11,3,Asturias,PUM+J,POR UN MUNDO MÁS JUSTO,487,0
2019,11,3,Asturias,VOX,VOX,88788,1
2019,11,5,Canarias,AHORA CANARIAS,AHORA CANARIAS: Alternativa Nacionalista Canaria (ANC) y Unidad del Pueblo,2032,0
2019,11,6,Cantabria,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,232,0
2019,11,7,Castilla-La Mancha,FE de las J,FALANGE ESPAÑOLA DE LAS JONS,188,0
2019,11,7,Castilla-La Mancha,PP,PARTIDO POPULAR,292212,7
2019,11,9,Cataluña,PP,PARTIDO POPULAR,287714,2
2019,11,10,Extremadura,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,1016,0
2019,11,12,Madrid,MÁS PAÍS-EQ,MÁS PAÍS-EQUO,201389,2
2019,11,12,Madrid,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,1895,0
2019,11,12,Madrid,PH,PARTIDO HUMANISTA,2508,0
2019,11,16,La Rioja,PP,PARTIDO POPULAR,56450,2
2019,11,17,Comunidad Valenciana,AUNACV,AUNA COMUNITAT VALENCIANA,572,0
2019,11,17,Comunidad Valenciana,MÉS COMPROM,MÉS COMPROMÍS,176287,1
2019,11,17,Comunidad Valenciana,PCOE,PARTIDO COMUNISTA OBRERO ESPAÑOL,379,0
2019,11,17,Comunidad Valenciana,UNIDOS SÍ-A,UNIDOS Actuando por la Democracia,1067,0
2019,11,17,Comunidad Valenciana,VOX,VOX,468134,7
2019,11,19,Melilla,PODEMOS-IU,UNIDAS PODEMOS,809,0
2019,11,1,Andalucía,RECORTES CERO-GV,RECORTES CERO-GRUPO VERDE,6045,0
2019,11,2,Aragón,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,59977,0
2019,11,2,Aragón,¡TERUEL EXI,"AGRUPACIÓN DE ELECTORES ""TERUEL EXISTE""",19761,1
2019,11,2,Aragón,UDT,UNIÓN DE TODOS,26,0
2019,11,4,Baleares,PUM+J,POR UN MUNDO MÁS JUSTO,573,0
2019,11,6,Cantabria,Cs,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,15609,0
2019,11,6,Cantabria,PP,PARTIDO POPULAR,84583,2
2019,11,8,Castilla y León,PODEMOS-IU,UNIDAS PODEMOS,129681,0
2019,11,8,Castilla y León,RECORTES CERO-GV-PCAS-TC,RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA,2499,0
2019,11,9,Cataluña,PSC-PSOE,PARTIT DELS SOCIALISTES DE CATALUNYA,794666,12
2019,11,12,Madrid,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,2099,0
2019,11,13,Navarra,GBAI,GEROA BAI,12709,0
2019,11,13,Navarra,PUM+J,POR UN MUNDO MÁS JUSTO/BIDEZKO MUNDURANTZ,928,0
2019,11,15,Murcia,DPL,DEMOCRACIA PLURAL,214,0
2019,11,15,Murcia,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,490,0
2019,11,16,La Rioja,EB,ESCAÑOS EN BLANCO,425,0
2019,11,17,Comunidad Valenciana,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,27295,0
2019,11,18,Ceuta,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,10455,0
2019,11,19,Melilla,PP,PARTIDO POPULAR,9136,1
2023,7,1,Andalucía,FO,FRENTE OBRERO,7106,0
2023,7,1,Andalucía,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1467501,21
2023,7,1,Andalucía,PUM+J,POR UN MUNDO MÁS JUSTO,6419,0
2023,7,1,Andalucía,ALM,ALMERIENSES - REGIONALISTAS PRO ALMERÍA,874,0
2023,7,1,Andalucía,PP,PARTIDO POPULAR,1596044,25
2023,7,1,Andalucía,VOX,VOX,671507,9
2023,7,1,Andalucía,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,34850,0
2023,7,1,Andalucía,LB,LIBRES,210,0
2023,7,1,Andalucía,RECORTES CERO,RECORTES CERO,3769,0
2023,7,1,Andalucía,SUMAR,SUMAR ANDALUCÍA,525371,6
2023,7,1,Andalucía,ADELANTE ANDALUCÍA,ADELANTE ANDALUCÍA,9191,0
2023,7,1,Andalucía,CJ,CAMINANDO JUNTOS,2809,0
2023,7,1,Andalucía,ESCAÑOS EN BLANCO,ESCAÑOS EN BLANCO PARA DEJAR ESCAÑOS VACÍOS,942,0
2023,7,1,Andalucía,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,2963,0
2023,7,1,Andalucía,JxG,JUNTOS POR GRANADA,1218,0
2023,7,1,Andalucía,XH,POR HUELVA,1931,0
2023,7,1,Andalucía,JM+,JAÉN MERECE MÁS,8293,0
2023,7,1,Andalucía,FE de las JONS,FALANGE ESPAÑOLA DE LAS J.O.N.S.,681,0
2023,7,2,Aragón,FO,FRENTE OBRERO,1378,0
2023,7,2,Aragón,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,222391,4
2023,7,2,Aragón,PUM+J,POR UN MUNDO MÁS JUSTO,569,0
2023,7,2,Aragón,PP,PARTIDO POPULAR,259145,7
2023,7,2,Aragón,VOX,VOX,104463,1
2023,7,2,Aragón,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,3098,0
2023,7,2,Aragón,RECORTES CERO,RECORTES CERO,419,0
2023,7,2,Aragón,ESCAÑOS EN BLANCO,ESCAÑOS EN BLANCO PARA DEJAR ESCAÑOS VACÍOS,2756,0
2023,7,2,Aragón,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,758,0
2023,7,2,Aragón,FE de las JONS,FALANGE ESPAÑOLA DE LAS J.O.N.S.,272,0
2023,7,2,Aragón,F.I.A.,FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓN,506,0
2023,7,2,Aragón,SUMAR ARAGÓN,SUMAR ARAGÓN,87825,1
2023,7,2,Aragón,EXISTE,ARAGÓN EXISTE - COALICIÓN EXISTE,20440,0
2023,7,2,Aragón,PAR,PARTIDO ARAGONÉS,4173,0
2023,7,3,Asturias,FO,FRENTE OBRERO,1176,0
2023,7,3,Asturias,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,205049,2
2023,7,3,Asturias,PUM+J,POR UN MUNDO MÁS JUSTO,773,0
2023,7,3,Asturias,PP,PARTIDO POPULAR,212816,3
2023,7,3,Asturias,VOX,VOX,74571,1
2023,7,3,Asturias,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,3167,0
2023,7,3,Asturias,RECORTES CERO,RECORTES CERO,590,0
2023,7,3,Asturias,SUMAR,SUMAR,88630,1
2023,7,3,Asturias,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,1598,0
2023,7,3,Asturias,PUEDE,PARTIDO UNIONISTA ESTADO DE ESPAÑA,269,0
2023,7,3,Asturias,ASTURIAS EXISTE EV,ASTURIAS EXISTE-ESPAÑA VACIADA,2314,0
2023,7,4,Baleares,FO,FRENTE OBRERO,1039,0
2023,7,4,Baleares,PP,PARTIDO POPULAR,179303,3
2023,7,4,Baleares,VOX,VOX,76547,1
2023,7,4,Baleares,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,4969,0
2023,7,4,Baleares,RECORTES CERO,RECORTES CERO,726,0
2023,7,4,Baleares,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,719,0
2023,7,4,Baleares,PSIB-PSOE,PARTIDO SOCIALISTA DE ISLAS BALEARES-PSOE,151786,3
2023,7,4,Baleares,MÉS PER MALLORCA-MÉS PER MENORCA-SUMAR,SUMAR MÉS,83487,1
2023,7,5,Canarias,FO,FRENTE OBRERO,2254,0
2023,7,5,Canarias,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,341261,6
2023,7,5,Canarias,PUM+J,POR UN MUNDO MÁS JUSTO,563,0
2023,7,5,Canarias,PP,PARTIDO POPULAR,311627,6
2023,7,5,Canarias,VOX,VOX,77343,1
2023,7,5,Canarias,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,9717,0
2023,7,5,Canarias,RECORTES CERO,RECORTES CERO,1162,0
2023,7,5,Canarias,CCa,COALICIÓN CANARIA,116363,1
2023,7,5,Canarias,NC-bc,NUEVA CANARIAS - BLOQUE CANARISTA,45595,0
2023,7,5,Canarias,SUMAR,SUMAR CANARIAS,108001,1
2023,7,5,Canarias,AHORA CANARIAS-PCPC,AHORA CANARIAS-PARTIDO COMUNISTA DEL PUEBLO CANARIO,1674,0
2023,7,6,Cantabria,FO,FRENTE OBRERO,790,0
2023,7,6,Cantabria,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,116596,2
2023,7,6,Cantabria,PP,PARTIDO POPULAR,147326,2
2023,7,6,Cantabria,VOX,VOX,49243,1
2023,7,6,Cantabria,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,2089,0
2023,7,6,Cantabria,RECORTES CERO,RECORTES CERO,533,0
2023,7,6,Cantabria,SUMAR,SUMAR,29713,0
2023,7,6,Cantabria,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,598,0
2023,7,7,Castilla-La Mancha,FO,FRENTE OBRERO,2324,0
2023,7,7,Castilla-La Mancha,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,391503,8
2023,7,7,Castilla-La Mancha,PUM+J,POR UN MUNDO MÁS JUSTO,1549,0
2023,7,7,Castilla-La Mancha,PP,PARTIDO POPULAR,445991,10
2023,7,7,Castilla-La Mancha,VOX,VOX,203666,3
2023,7,7,Castilla-La Mancha,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,6030,0
2023,7,7,Castilla-La Mancha,RECORTES CERO,RECORTES CERO,913,0
2023,7,7,Castilla-La Mancha,SUMAR,SUMAR,84347,0
2023,7,7,Castilla-La Mancha,ESCAÑOS EN BLANCO,ESCAÑOS EN BLANCO PARA DEJAR ESCAÑOS VACÍOS,168,0
2023,7,7,Castilla-La Mancha,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,291,0
2023,7,7,Castilla-La Mancha,FE de las JONS,FALANGE ESPAÑOLA DE LAS J.O.N.S.,399,0
2023,7,8,Castilla y León,FO,FRENTE OBRERO,2521,0
2023,7,8,Castilla y León,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,462788,12
2023,7,8,Castilla y León,PUM+J,POR UN MUNDO MÁS JUSTO,1520,0
2023,7,8,Castilla y León,PP,PARTIDO POPULAR,594485,18
2023,7,8,Castilla y León,VOX,VOX,197172,1
2023,7,8,Castilla y León,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,4858,0
2023,7,8,Castilla y León,RECORTES CERO,RECORTES CERO,672,0
2023,7,8,Castilla y León,SUMAR,SUMAR,100737,0
2023,7,8,Castilla y León,CJ,CAMINANDO JUNTOS,275,0
2023,7,8,Castilla y León,ESCAÑOS EN BLANCO,ESCAÑOS EN BLANCO PARA DEJAR ESCAÑOS VACÍOS,583,0
2023,7,8,Castilla y León,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,1730,0
2023,7,8,Castilla y León,FE de las JONS,FALANGE ESPAÑOLA DE LAS J.O.N.S.,312,0
2023,7,8,Castilla y León,ESPAÑA VACIADA,ESPAÑA VACIADA,3158,0
2023,7,8,Castilla y León,XAV,POR ÁVILA,7362,0
2023,7,8,Castilla y León,VB,VÍA BURGALESA,1774,0
2023,7,8,Castilla y León,EV-PCAS-TC,ESPAÑA VACIADA-PARTIDO CASTELLANO-TIERRA COMUNERA,1184,0
2023,7,8,Castilla y León,PREPAL,PARTIDO REGIONALISTA DEL PAÍS LEONÉS,964,0
2023,7,8,Castilla y León,U.P.L.,UNIÓN DEL PUEBLO LEONÉS,23201,0
2023,7,8,Castilla y León,VP,VAMOS PALENCIA,1917,0
2023,7,8,Castilla y León,GITV,GRUPO INDEPENDIENTE PALENCIA TIERRA VIVA,366,0
2023,7,8,Castilla y León,3e,TERCERA EDAD EN ACCIÓN,198,0
2023,7,8,Castilla y León,SY,SORIA ¡YA!,9697,0
2023,7,8,Castilla y León,Ud.Ca,UNIDAD CASTELLANA,463,0
2023,7,8,Castilla y León,FUERZA CÍVICA,FUERZA CÍVICA,115,0
2023,7,8,Castilla y León,Zsi,ZAMORA SÍ,1843,0
2023,7,9,Cataluña,FO,FRENTE OBRERO,7526,0
2023,7,9,Cataluña,VOX,VOX,275080,2
2023,7,9,Cataluña,RECORTES CERO,RECORTES CERO,3739,0
2023,7,9,Cataluña,PSC,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE),1221335,19
2023,7,9,Cataluña,ERC,ESQUERRA REPUBLICANA DE CATALUNYA,466020,7
2023,7,9,Cataluña,SUMAR - ECP,SUMAR - EN COMÚ PODEM,497617,7
2023,7,9,Cataluña,CUP-PR,CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA,99644,0
2023,7,9,Cataluña,PCTC,PARTIT COMUNISTA DELS TREBALLADORS DE CATALUNYA,3875,0
2023,7,9,Cataluña,PDeCAT-E-CiU,PARTIT DEMÒCRATA EUROPEU CATALÀ-ESPAI CIU,32016,0
2023,7,9,Cataluña,PP,PARTIT POPULAR / PARTIDO POPULAR,473620,6
2023,7,9,Cataluña,JxCAT - JUNTS,JUNTS PER CATALUNYA - JUNTS,395429,7
2023,7,9,Cataluña,PACMA,PARTIT ANIMALISTA AMB EL MEDI AMBIENT,36881,0
2023,7,9,Cataluña,ESCONS EN BLANC,ESCONS EN BLANC,462,0
2023,7,9,Cataluña,EVC,ENTRE VEÏNS CATALUNYA,265,0
2023,7,9,Cataluña,UNIDOS SI,UNIDOS POR LA SOLIDARIDAD INTERNACIONAL,253,0
2023,7,10,Extremadura,FO,FRENTE OBRERO,793,0
2023,7,10,Extremadura,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,245165,4
2023,7,10,Extremadura,PUM+J,POR UN MUNDO MÁS JUSTO,713,0
2023,7,10,Extremadura,PP,PARTIDO POPULAR,237701,4
2023,7,10,Extremadura,VOX,VOX,85568,1
2023,7,10,Extremadura,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,2209,0
2023,7,10,Extremadura,RECORTES CERO,RECORTES CERO,315,0
2023,7,10,Extremadura,SUMAR,SUMAR,43132,0
2023,7,10,Extremadura,BQEX,BLOQUE EXTREMEÑO,5807,0
2023,7,10,Extremadura,Somos Cc,SOMOS CÁCERES,963,0
2023,7,11,Galicia,FO,FRENTE OBRERO,2310,0
2023,7,11,Galicia,PP,PARTIDO POPULAR,712881,13
2023,7,11,Galicia,VOX,VOX,79672,0
2023,7,11,Galicia,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,7444,0
2023,7,11,Galicia,RECORTES CERO,RECORTES CERO,1268,0
2023,7,11,Galicia,PSdeG-PSOE,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,486832,7
2023,7,11,Galicia,B.N.G.,BLOQUE NACIONALISTA GALEGO,153995,1
2023,7,11,Galicia,SUMAR,SUMAR GALICIA,178691,2
2023,7,11,Galicia,PUM+J,POR UN MUNDO MAIS XUSTO,293,0
2023,7,11,Galicia,PCTG,PARTIDO COMUNISTA DOS TRABALLADORES DE GALIZA,702,0
2023,7,11,Galicia,CCD,COALICIÓN DE CENTRO DEMOCRÁTICO,153,0
2023,7,12,Madrid,FO,FRENTE OBRERO,7652,0
2023,7,12,Madrid,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1004599,10
2023,7,12,Madrid,PUM+J,POR UN MUNDO MÁS JUSTO,6749,0
2023,7,12,Madrid,PP,PARTIDO POPULAR,1463183,16
2023,7,12,Madrid,VOX,VOX,506164,5
2023,7,12,Madrid,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,21742,0
2023,7,12,Madrid,RECORTES CERO,RECORTES CERO,3784,0
2023,7,12,Madrid,SUMAR,SUMAR,557780,6
2023,7,12,Madrid,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,3407,0
2023,7,12,Madrid,FE de las JONS,FALANGE ESPAÑOLA DE LAS J.O.N.S.,1751,0
2023,7,12,Madrid,PH,PARTIDO HUMANISTA,2902,0
2023,7,13,Navarra,FO,FRENTE OBRERO,679,0
2023,7,13,Navarra,PUM+J,POR UN MUNDO MÁS JUSTO,1002,0
2023,7,13,Navarra,PP,PARTIDO POPULAR,57134,1
2023,7,13,Navarra,VOX,VOX,19491,0
2023,7,13,Navarra,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,1530,0
2023,7,13,Navarra,RECORTES CERO,RECORTES CERO,252,0
2023,7,13,Navarra,SUMAR,SUMAR,43922,0
2023,7,13,Navarra,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,311,0
2023,7,13,Navarra,EH Bildu,EUSKAL HERRIA BILDU,58954,1
2023,7,13,Navarra,PSN-PSOE,PARTIDO SOCIALISTA DE NAVARRA-PSOE,93553,2
2023,7,13,Navarra,GBAI,GEROA BAI,9938,0
2023,7,13,Navarra,U.P.N.,UNION DEL PUEBLO NAVARRO,52188,1
2023,7,14,País Vasco,FO,FRENTE OBRERO,1813,0
2023,7,14,País Vasco,PP,PARTIDO POPULAR,133466,2
2023,7,14,País Vasco,VOX,VOX,30519,0
2023,7,14,País Vasco,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,5070,0
2023,7,14,País Vasco,RECORTES CERO,RECORTES CERO,1152,0
2023,7,14,País Vasco,SUMAR,SUMAR,128234,1
2023,7,14,País Vasco,ESCAÑOS EN BLANCO,ESCAÑOS EN BLANCO PARA DEJAR ESCAÑOS VACÍOS,1552,0
2023,7,14,País Vasco,EH Bildu,EUSKAL HERRIA BILDU,276175,5
2023,7,14,País Vasco,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,277289,5
2023,7,14,País Vasco,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),291932,5
2023,7,14,País Vasco,PUM+J,BIDEZKO MUNDURANTZ,1059,0
2023,7,14,País Vasco,PCTE/ELAK,PARTIDO COMUNISTA DE LOS TRABAJADORES DE EUSKADI/EUSKADIKO LANGILEEN ALDERDI KOMUNISTA,1042,0
2023,7,15,Murcia,FO,FRENTE OBRERO,1201,0
2023,7,15,Murcia,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,189210,3
2023,7,15,Murcia,PP,PARTIDO POPULAR,307972,4
2023,7,15,Murcia,VOX,VOX,163124,2
2023,7,15,Murcia,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,5063,0
2023,7,15,Murcia,RECORTES CERO,RECORTES CERO,546,0
2023,7,15,Murcia,SUMAR,SUMAR,71578,1
2023,7,15,Murcia,CJ,CAMINANDO JUNTOS,453,0
2023,7,15,Murcia,ESCAÑOS EN BLANCO,ESCAÑOS EN BLANCO PARA DEJAR ESCAÑOS VACÍOS,1377,0
2023,7,15,Murcia,FE de las JONS,FALANGE ESPAÑOLA DE LAS J.O.N.S.,376,0
2023,7,15,Murcia,+RDS+,REFERÉNDUM SISTEMA DINERO,165,0
2023,7,15,Murcia,POR MI REGIÓN,POR MI REGIÓN,1698,0
2023,7,16,La Rioja,FO,FRENTE OBRERO,295,0
2023,7,16,La Rioja,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,62322,2
2023,7,16,La Rioja,PUM+J,POR UN MUNDO MÁS JUSTO,232,0
2023,7,16,La Rioja,PP,PARTIDO POPULAR,79715,2
2023,7,16,La Rioja,VOX,VOX,17056,0
2023,7,16,La Rioja,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,723,0
2023,7,16,La Rioja,RECORTES CERO,RECORTES CERO,124,0
2023,7,16,La Rioja,SUMAR,SUMAR,11470,0
2023,7,16,La Rioja,ESCAÑOS EN BLANCO,ESCAÑOS EN BLANCO PARA DEJAR ESCAÑOS VACÍOS,608,0
2023,7,16,La Rioja,PCTE,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,224,0
2023,7,16,La Rioja,3e,TERCERA EDAD EN ACCIÓN,286,0
2023,7,17,Comunidad Valenciana,FO,FRENTE OBRERO,5364,0
2023,7,17,Comunidad Valenciana,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,849620,11
2023,7,17,Comunidad Valenciana,PUM+J,POR UN MUNDO MÁS JUSTO,1778,0
2023,7,17,Comunidad Valenciana,PP,PARTIDO POPULAR,922064,13
2023,7,17,Comunidad Valenciana,VOX,VOX,413703,5
2023,7,17,Comunidad Valenciana,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,19637,0
2023,7,17,Comunidad Valenciana,RECORTES CERO,RECORTES CERO,3401,0
2023,7,17,Comunidad Valenciana,CJ,CAMINANDO JUNTOS,2083,0
2023,7,17,Comunidad Valenciana,FE de las JONS,FALANGE ESPAÑOLA DE LAS J.O.N.S.,892,0
2023,7,17,Comunidad Valenciana,PARTIDO AUTÓNOMOS,PARTIDO AUTÓNOMOS,1446,0
2023,7,17,Comunidad Valenciana,SUMAR - COMPROMÍS,COMPROMÍS - SUMAR: SUMEM PER GUANYAR,402813,4
2023,7,17,Comunidad Valenciana,EVB,ESTAT VALENCIÀ DEL BENESTAR,1442,0
2023,7,18,Ceuta,FO,FRENTE OBRERO,53,0
2023,7,18,Ceuta,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,11332,0
2023,7,18,Ceuta,PUM+J,POR UN MUNDO MÁS JUSTO,31,0
2023,7,18,Ceuta,PP,PARTIDO POPULAR,12918,1
2023,7,18,Ceuta,VOX,VOX,7752,0
2023,7,18,Ceuta,LB,LIBRES,53,0
2023,7,18,Ceuta,RECORTES CERO,RECORTES CERO,33,0
2023,7,18,Ceuta,SUMAR,SUMAR,821,0
2023,7,19,Melilla,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,6943,0
2023,7,19,Melilla,PUM+J,POR UN MUNDO MÁS JUSTO,40,0
2023,7,19,Melilla,PP,PARTIDO POPULAR,13446,1
2023,7,19,Melilla,VOX,VOX,4359,0
2023,7,19,Melilla,PACMA,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,160,0
2023,7,19,Melilla,RECORTES CERO,RECORTES CERO,23,0
2023,7,19,Melilla,SUMAR,SUMAR,827,0
