id,indexed_date,language,media_name,media_url,publish_date,title,url
2d503688f70ccc7398e70c40babdf0abfb26c0a607028dead68e95cebdf8012b,2025-08-25 03:31:44.612504+00:00,es,abc.es,abc.es,2016-10-10,Más de la mitad de los niños madrileños que sufren acoso escolar no lo cuentan en casa,http://www.abc.es/espana/madrid/abci-mas-mitad-ninos-madrilenos-sufren-acoso-escolar-no-cuentan-casa-201610101406_noticia.html
c07228176a8fe6da82acdf15d28eb4d4deca79bc42aa30c2898557da14aeb33b,2025-08-25 03:31:44.566233+00:00,es,lavozdigital.es,lavozdigital.es,2016-10-10,Más de la mitad de los niños madrileños que sufren acoso escolar no lo cuentan en casa,http://www.lavozdigital.es/espana/madrid/abci-mas-mitad-ninos-madrilenos-sufren-acoso-escolar-no-cuentan-casa-201610101406_noticia.html
93c2d4ad957c34c4512702c813024ed3eff07bda5d9aa30ae3466905108bb96c,2025-08-25 03:31:18.797022+00:00,es,elpais.com,elpais.com,2016-10-10,El fondo y la solución de la crisis política en Colombia,http://elpais.com/internacional/2016/10/10/colombia/1476053857_839467.html#?ref=rss&format=simple&link=link
14d264c02f9f66eed67d1a9f70a01c1fe9fc0991e836463f1f43a4fe4d358ac0,2025-08-25 03:29:28.711391+00:00,es,laopiniondemalaga.es,laopiniondemalaga.es,2016-10-10,La transexual agredida en el Guadalhorce afirma que la paliza fue por homofobia,http://www.laopiniondemalaga.es/malaga/2016/10/10/transexual-agredida-guadalhorce-afirma-paliza/881840.html?utm_source=rss
67b17786a6666307998bf24699eb473ba2eb833607ba6b57bdd595e57326b58e,2025-08-25 03:27:21.030586+00:00,es,diariosur.es,diariosur.es,2016-10-10,La fiscal insiste en que los acusados de pegar y robar a una transexual lo hicieron por su condición sexual,http://www.diariosur.es/malaga-capital/201610/10/fiscal-insiste-acusados-pegar-20161010155610.html
d722435755f5bf582d747a3653992af971628110d914c9c5c3ca079d1d248a62,2025-08-25 03:24:02.376074+00:00,es,canarias7.es,canarias7.es,2016-10-10,El Freedom Maspalomas Gay Festival culmina su primera edición,http://www.canarias7.es/articulo.cfm?Id=437654
cebc55af829a1b73338ab9a6731f9e6b5d370e66940a65df339db9bfffda8934,2025-08-25 03:23:54.230166+00:00,es,laopiniondemalaga.es,laopiniondemalaga.es,2016-10-10,Visitas gratuitas a los DÃ³lmenes y el Caminito del Rey en las Jornadas Europeas de Patrimonio,http://www.laopiniondemalaga.es/municipios/2016/10/10/visitas-gratuitas-dolmenes-caminito-rey/881835.html?utm_source=rss
79475f471eff73661d2d550990bc2835bf07eca085ec7381abeb187d03c8e416,2025-08-25 03:22:37.066361+00:00,es,elperiodico.com,elperiodico.com,2016-10-10,"Albert Quiles: ""Si tienes un familiar mayor, llámale, aunque sea una vez a la semana""",http://www.elperiodico.com/es/noticias/mas-personas/albert-quiles-amics-gent-gran-entrevista-soledad-personas-mayores-5476400?utm_source=rss-noticias&utm_medium=feed&utm_campaign=portada
d59d47396b6db7d9913779ee2a371f4318ead374d347635986d921e5401dd6c5,2025-08-25 03:21:45.881346+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,El CD Villaralbo salva un punto con el Numancia B,http://www.laopiniondezamora.es/deportes/2016/10/10/cd-villaralbo-salva-punto-numancia/957665.html?utm_source=rss
6459b3e252c168e61f6c39e9f779fb345f60ad2591c99e83a0bab8d882cf8a0e,2025-08-25 03:21:45.787695+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,El Innova Chef no pudo con un rival que lo superÃ³ casi siempre,http://www.laopiniondezamora.es/deportes/2016/10/10/liga-eba-subgrupo-ab/957648.html?utm_source=rss
6738ffa45cdcccdf661a1f9b3d4d3ed97b6231a5429402ade66e226eb5370c51,2025-08-25 03:21:45.696413+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,Excesivo castigo para un Caja Rural sin remate,http://www.laopiniondezamora.es/deportes/2016/10/10/excesivo-castigo-caja-rural-remate/957661.html?utm_source=rss
7ed8433598570223ea1a20ab9f62916ffee07c39f4314ef6ef7d1bb9926f299c,2025-08-25 03:21:45.609306+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,Set y partido para el Salmantino frente al Benavente,http://www.laopiniondezamora.es/deportes/2016/10/10/set-partido-salmantino-frente-benavente/957662.html?utm_source=rss
9ca281d30f307032c31522584a93f0555d6bdc3bd8f831eadf1303150c2bd127,2025-08-25 03:21:45.500205+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,El FS Zamora ya es cuarto tras empatar con el Leis y At. Benavente sigue el Ãºltimo,http://www.laopiniondezamora.es/deportes/2016/10/10/fs-zamora-cuarto-empatar-leis/957654.html?utm_source=rss
39e110f37ef4e95fad548f00d509f21d8413597913189acafbad32e5715330be,2025-08-25 03:21:45.347314+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,Aburrida jornada del Regional de mano en San Atilano,http://www.laopiniondezamora.es/deportes/2016/10/10/aburrida-jornada-regional-mano-san/957647.html?utm_source=rss
7e9e9ec25e3fda8cb4e92263e5b78a48feabf12fd82bafc41344f390ff1a803c,2025-08-25 03:21:45.344939+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,El Fresno de la Ribera cae en su feudo frente al Santa Marta,http://www.laopiniondezamora.es/deportes/2016/10/10/fresno-ribera-cae-feudo-frente/957660.html?utm_source=rss
b616d4cdc90ef6310589bbd3aaca785951926fb0b94db4a3a9b05f0959d33168,2025-08-25 03:21:45.265761+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,El Zamora se afianza en el liderato tras un nuevo triunfo,http://www.laopiniondezamora.es/deportes/2016/10/10/zamora-afianza-liderato-nuevo-triunfo/957663.html?utm_source=rss
721a44f30c770f715fa57021d6f03f2bb06039b1d5661ae1a8ae8b7ff22cf37c,2025-08-25 03:21:45.160102+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,El Zamora B remonta en seis minutos,http://www.laopiniondezamora.es/deportes/2016/10/10/zamora-b-remonta-seis-minutos/957659.html?utm_source=rss
ee1a0158a4afd33850aa9134a28dce4ed24c70b0291e4375d2aaf695e8173f9b,2025-08-25 03:21:45.125469+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,Buen tanto para el San Lorenzo que rubrica una remontada,http://www.laopiniondezamora.es/deportes/2016/10/10/buen-san-lorenzo-rubrica-remontada/957664.html?utm_source=rss
700d714bc4c509e5b49978fe566f753b69f6c6255811e4d4c7fc88b29761360d,2025-08-25 03:21:45.118635+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,Zamora CX inicia la campaÃ±a con su primera victoria,http://www.laopiniondezamora.es/deportes/2016/10/10/zamora-cx-inicia-campana-primera/957642.html?utm_source=rss
4cbc60f8dac73f00fd7057f531be9c8871463df52fa6816a1be5639782ab68c8,2025-08-25 03:21:44.980097+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,"Tejada sigue en la UCI, estable dentro de la gravedad tras pasar momentos crÃ­ticos",http://www.laopiniondezamora.es/deportes/2016/10/10/tejada-sigue-uci-estable-gravedad/957656.html?utm_source=rss
2b29641cf2e09805d0175bda878d0e914da0b506da9d7c4b2733cc8d54f2bc99,2025-08-25 03:21:44.963727+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,Frodeno se impone en HawÃ¡i y RaÃ±a termina noveno,http://www.laopiniondezamora.es/deportes/2016/10/10/frodeno-impone-hawai-rana-termina/957652.html?utm_source=rss
f55fc1fb0dfa650274656d1e15c4c048ad3a6135ff79df07772f734ba531cc5f,2025-08-25 03:21:44.946744+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,Etixx Quick Step se proclama campeÃ³n del mundo,http://www.laopiniondezamora.es/deportes/2016/10/10/etixx-quick-step-proclama-campeon/957643.html?utm_source=rss
aceaf18a58ef8e1713edf8a6dc83b38868fd1cf0470ccb7584bbf3acbf174de9,2025-08-25 03:21:44.780396+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,"Los sub-21, a ganar y esperar un empate en el Suecia-Croacia",http://www.laopiniondezamora.es/deportes/2016/10/10/sub-21-ganar-esperar-empate/957657.html?utm_source=rss
f30ef47d92821223cc689be51382c0b974369518b0ff6f7c6c7eba183be4c52d,2025-08-25 03:21:44.765341+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,Kirui se lleva el MaratÃ³n de Chicago y Kiplagat revalida el tÃ­tulo femenino,http://www.laopiniondezamora.es/deportes/2016/10/10/kirui-lleva-maraton-chicago-kiplagat/957653.html?utm_source=rss
b6bc01c24513a8887e561c2755d2e1f5efa2c15556f68cc536aa26f32f08fab5,2025-08-25 03:21:44.704971+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-10,"Clemente, destituido como seleccionador de Libia tras perder contra Congo (4-0)",http://www.laopiniondezamora.es/deportes/2016/10/10/clemente-destituido-seleccionador-libia-perder/957655.html?utm_source=rss
13bdad04c79d5c0c6e868634fb0eeb01ac20d9e05389477372d235d1e5f79ef0,2025-08-25 03:20:47.612192+00:00,es,elpais.com,elpais.com,2016-10-10,El Papa nombra a un cardenal mexicano contra la radicalización de la Iglesia,http://elpais.com/internacional/2016/10/10/mexico/1476117373_491288.html#?ref=rss&format=simple&link=link
9e77857715f6e3602bb2af105bc47b55e9a587f8e64e74e34556ad73d36d58b1,2025-08-25 03:16:34.708894+00:00,es,elpais.com,elpais.com,2016-10-11,¡EXTRA! ¡EXTRA! ¡Cristiano Ronaldo se cambia de sexo!,http://elpais.com/elpais/2016/10/11/tentaciones/1476179596_492807.html#?ref=rss&format=simple&link=link
5216154b58e537d14f63e40390af49b56ac042540451b604eb63f57521357f26,2025-08-25 03:15:28.653218+00:00,es,laverdad.es,laverdad.es,2016-10-11,La OMS pide subir un 20% los impuestos sobre las bebidas azucaradas para reducir la obesidad y diabetes tipo 2,http://www.laverdad.es/salud/201610/11/pide-subir-impuestos-sobre-20161011122129-rc.html
e4ef8925a5d5cdaf4ff97c7e7f5a19f6e3a39398a078e27f1b8e6c1cf60a71fd,2025-08-25 03:15:26.395142+00:00,es,hoy.es,hoy.es,2016-10-11,La OMS pide subir un 20% los impuestos sobre las bebidas azucaradas para reducir la obesidad y diabetes tipo 2,http://www.hoy.es/sociedad/salud/201610/11/pide-subir-impuestos-sobre-20161011122129-rc.html
13dc7f6e494688ae77e45162111daf7657e7cd5c322b0a31a661c5f089dcaeca,2025-08-25 03:15:05.375684+00:00,es,ideal.es,ideal.es,2016-10-11,La OMS pide subir un 20% los impuestos sobre las bebidas azucaradas para reducir la obesidad y diabetes tipo 2,http://www.ideal.es/sociedad/salud/201610/11/pide-subir-impuestos-sobre-20161011122129-rc.html
99649fb4b633071f5011f5e70eafd39b5ed2352afab6e46902651bb445cd44c8,2025-08-25 03:13:52.764353+00:00,es,levante-emv.com,levante-emv.com,2016-10-11,ValÃ¨ncia en ComÃº pide la intervenciÃ³n de las instituciones para atajar las agresiones neonazis,http://www.levante-emv.com/valencia/2016/10/11/valencia-comu-pide-intervencion-instituciones/1478153.html?utm_medium=rss
63244ac198ced3973c8eca4b560c16e1ce42c7c252858251ef07a7972658db6a,2025-08-25 03:13:51.953368+00:00,es,europasur.es,europasur.es,2016-10-11,"""Mi personaje en 'Priscilla' es para mí un caramelo""",http://www.europasur.es/article/pasarela/2387250/mi/personaje/priscilla/es/para/mi/caramelo.html
d555fb29124d6a8d5995da4909ccafd24259abde1d7315a9144087eba43f03f5,2025-08-25 03:13:47.205514+00:00,es,diariovasco.com,diariovasco.com,2016-10-11,La OMS pide subir un 20% los impuestos sobre las bebidas azucaradas para reducir la obesidad y diabetes tipo 2,http://www.diariovasco.com/sociedad/salud/201610/11/pide-subir-impuestos-sobre-20161011122129-rc.html
1b960a4c6a9b27aabc30a25cf007c5f21757eab4a493ab347285038b778d65f5,2025-08-25 03:13:41.080077+00:00,es,libertaddigital.com,libertaddigital.com,2016-10-11,La OMS recomienda subir un 20% los impuestos sobre los refrescos,http://rss.libertaddigital.com/~r/libertaddigital/portada/~3/1R91gRWn1r0/
b7d0b6d4c6a31a2e0122e79cae30e74ac05f9508d4bc9c82de518cca6a1c05d5,2025-08-25 03:12:31.287084+00:00,es,lavanguardia.com,lavanguardia.com,2016-10-11,‘Las invasoras’: Extraterrestres lesbianas invaden la España yeyé,http://www.lavanguardia.com/cine/20161011/41922442373/las-invasoras-extraterrestres-lesbianas-espana.html
c4931753ae15adea2875aa4c001352945904333e149f48b64b55551798f5c5cd,2025-08-25 03:12:25.134223+00:00,es,elmundo.es,elmundo.es,2016-10-11,MÃ¡xima de Holanda pisa Buenos Aires por primera vez como reina,http://www.elmundo.es/loc/2016/10/11/57fcd282ca474183558b4629.html
5ddb7e0c8531728c9c013bd80b81cd3af0846a9447cb21cb57836c59800f6c21,2025-08-25 03:09:08.648774+00:00,es,antena3.com,antena3.com,2016-10-11,La OMS recomienda aumentar en un 20% los impuestos sobre las bebidas azucaradas para reducir la obesidad,http://www.antena3.com/noticias/salud/oms-recomienda-aumentar-impuestos-bebidas-azucaradas-reducir-obesidad_2016101157fcb6b70cf2fd8cc6b107b5.html
90261b3bc58f45cffb2bfa32c16d059c8f964b5eb3b68abe32b278f637de642f,2025-08-25 03:07:28.164351+00:00,es,farodevigo.es,farodevigo.es,2016-10-11,Una oda a los 75 aÃ±os del Pontevedra,http://www.farodevigo.es/deportes/pontevedra/2016/10/11/oda-75-anos-pontevedra/1549076.html?utm_medium=rss
1068e4cd55afe2a442e0d7130b4eefd2f262fe2924dcc56693cb8f21cfd9c5d7,2025-08-25 03:07:27.570995+00:00,es,elconfidencial.com,elconfidencial.com,2016-10-11,Programas TV: El programa Trans FC busca crear el primer equipo de fútbol transexual de España. Noticias de Televisión,http://www.vanitatis.elconfidencial.com/television/2016-10-11/transfc-programa-busca-crear-equipo-futbol-transexual-espana_1273591/
4c58549d3ebb38cdf05e4d22b82895b1368586071662babd6f035c468fa64465,2025-08-25 03:07:27.358658+00:00,es,rtve.es,rtve.es,2016-10-11,La OMS aconseja aumentar en un 20% los impuestos sobre bebidas azucaradas para reducir la obesidad y la diabetes tipo 2,http://www.rtve.es/noticias/20161011/oms-aconseja-aumentar-20-impuestos-sobre-bebidas-azucaradas-para-reducir-obesidad-diabetes-tipo-2/1423780.shtml
9631bbcc02087e5e4f6cf45f22050efb83f6d4d50cf2c5f15a48416df9465ae8,2025-08-25 03:07:23.512316+00:00,es,elnortedecastilla.es,elnortedecastilla.es,2016-10-11,La OMS pide subir un 20% los impuestos sobre las bebidas azucaradas para reducir la obesidad y diabetes tipo 2,http://www.elnortedecastilla.es/sociedad/salud/201610/11/pide-subir-impuestos-sobre-20161011122129-rc.html
0a8509c7da3513334be012e1bd53002596633d26aa8e071f76b894c0c6a3acd7,2025-08-25 03:07:05.216567+00:00,es,diariodesevilla.es,diariodesevilla.es,2016-10-11,"""Mi personaje en 'Priscilla' es para mí un caramelo""",http://www.diariodesevilla.es/article/pasarela/2387250/mi/personaje/priscilla/es/para/mi/caramelo.html
d4cbfe7490f5fe9a1edeb3ca6a3247940b746beae768db323ae777eea023c7e0,2025-08-25 03:07:02.125779+00:00,es,elmundo.es,elmundo.es,2016-10-11,"QuÃ© ocurre entre Ricky Martin, su novio, Jwan Yosef, y Maluma",http://www.elmundo.es/loc/2016/10/11/57fce12bca4741384d8b464a.html
dafe6f25cb2dc5fb099b9e09ffd7f6baee6cc2eaab0189ddc39f1665e5082f13,2025-08-25 03:06:35.580712+00:00,es,elpais.com,elpais.com,2016-10-11,La oposición bloquea el referéndum sobre el matrimonio gay en Australia,http://elpais.com/internacional/2016/10/11/actualidad/1476192390_602393.html#?ref=rss&format=simple&link=link
ac85ecc5a49400adbf171489acf551bd471ed607c97791018e34182036f68227,2025-08-25 03:05:11.869483+00:00,es,lavanguardia.com,lavanguardia.com,2016-10-11,"Maluma, ¿el tercero en discordia en la ruptura de Ricky Martin y Jwan Yosef?",http://www.lavanguardia.com/gente/20161011/41926791970/maluma-tercero-discordia-ricky-martin-jwan-yosef.html
29b1903769cf31d0b7b6c98e00c5becfa57fcd65f6339924a33dd38ee6978bc6,2025-08-25 03:03:59.431623+00:00,es,elpais.com,elpais.com,2016-10-11,¿Sobrevivirá la democracia americana a Trump?,http://elpais.com/internacional/2016/10/11/estados_unidos/1476198178_805368.html#?ref=rss&format=simple&link=link
37714b307fae0c2efc57861f5a6e619625f2b7a3aa9330b93b0c5be8b38c7bee,2025-08-25 03:03:45.276141+00:00,es,elperiodicoextremadura.com,elperiodicoextremadura.com,2016-10-11,"Trump, un candidato indigno",http://www.elperiodicoextremadura.com/noticias/opinion/trump-candidato-indigno_967670.html
80ac4e702628394a54fb3294fc9b8eb224fc1d6671aa2eb503befc8e1d5d0655,2025-08-25 03:03:19.907484+00:00,es,diariodenavarra.es,diariodenavarra.es,2016-10-11,"Subir los impuestos de las bebidas azucaradas, objetivo de la OMS",http://www.diariodenavarra.es/noticias/vivir/vida_sana/2016/10/11/subir_los_impuestos_las_bebidas_azucaradas_objetivo_oms_491325_3196.html
1cb25b70b4e344de3c6921560ceb124fdb1893f7a6958b058fe8d7b76e5f9813,2025-08-25 03:03:11.638765+00:00,es,diariosur.es,diariosur.es,2016-10-11,La OMS pide subir un 20% los impuestos sobre las bebidas azucaradas para reducir la obesidad y diabetes tipo 2,http://www.diariosur.es/sociedad/salud/201610/11/pide-subir-impuestos-sobre-20161011122129-rc.html
2e7f9befe71e2b20fc883ae192b2aa64c84e0c77937e101b9affb03f293604ab,2025-08-25 03:02:52.920074+00:00,es,elperiodicoextremadura.com,elperiodicoextremadura.com,2016-10-11,La OMS aconseja aumentar en un 20% los impuestos sobre las bebidas azucaradas,http://www.elperiodicoextremadura.com/noticias/sociedad/oms-aconseja-aumentar-20-impuestos-bebidas-azucaradas_967780.html
5b82cae79d6ab925e8b047edf6614bc135cca0fd3b053c79903f8af5ff0ee3d5,2025-08-25 03:02:01.732095+00:00,es,diariocordoba.com,diariocordoba.com,2016-10-11,La OMS aconseja aumentar en un 20% los impuestos sobre las bebidas azucaradas,http://www.diariocordoba.com/noticias/sociedad/oms-aconseja-aumentar-20-impuestos-bebidas-azucaradas_1086521.html
5b21e2c869367e97f77df93895d6f4748eff1d1dd4d3f30e806ef1150a702012,2025-08-25 03:01:48.104916+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-11,Un Cervantes inÃ©dito en el Archivo de Simancas,http://www.laopiniondezamora.es/castilla-leon/2016/10/11/cervantes-inedito-archivo-simancas/958043.html?utm_source=rss
5a9dd99f9a22ec8ea74d6f09af7d9f32a650263ba7289cd56fcd01d5a8e57475,2025-08-25 03:01:47.664952+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-11,Dos detenidos por vender por Internet consolas que nunca llegaban a sus compradores,http://www.laopiniondezamora.es/castilla-leon/2016/10/11/detenidos-vender-internet-consolas-llegaban/958036.html?utm_source=rss
96c3c049f4c6c085a16fc98995d4e43648d023dea734c4267cb0170d3587e557,2025-08-25 03:01:47.648082+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-11,Detenidos por encubrir un accidente con un arma de fuego en Soria,http://www.laopiniondezamora.es/castilla-leon/2016/10/11/detienen-tres-personas-intentaron-encubrir/958038.html?utm_source=rss
85b53bf73947869b85e96fc1e0055fa1e4ad0655ff48a4a72b9db89f4b16779b,2025-08-25 03:00:27.533107+00:00,es,elpais.com,elpais.com,2016-10-11,Así han cambiado en 15 años los concursantes de 'Operación Triunfo 1',http://elpais.com/elpais/2016/10/11/album/1476197394_159428.html#?ref=rss&format=simple&link=link
49e9d26925c55275c6004ea55fc170e5714fa3438a20605cbf8083ba12ef417c,2025-08-25 02:59:53.474227+00:00,es,elperiodico.com,elperiodico.com,2016-10-11,"El lío de Ricky Martin, su novio y Maluma",http://www.elperiodico.com/es/noticias/gente/ricky-martin-rompe-5484908?utm_source=rss-noticias&utm_medium=feed&utm_campaign=portada
b7d2f23cc99cb171e6513e06900195a42f676bb6935bd1ba8951b05f6eca4e98,2025-08-25 02:52:01.876723+00:00,es,cadenaser.com,cadenaser.com,2016-10-12,“Hasta 3º de la ESO no supe qué era la diversidad de género”,http://cadenaser.com/programa/2016/10/12/hoy_por_hoy/1476255507_727963.html#?ref=rss&format=simple&link=link
a23355d8d40f80470628ea29edaffb97f12617e0e38be798999c55d4931fd244,2025-08-25 02:50:09.397658+00:00,es,libertaddigital.com,libertaddigital.com,2016-10-12,LucÃ­a MÃ©ndez se lanza a la yugular de Javier FenÃ¡ndez por llamar CaifÃ¡s a Pablo Iglesias,http://rss.libertaddigital.com/~r/libertaddigital/portada/~3/ZGXM2AXaRHc/
b7bf0d1a889903496a314ac0efa7849874ef3808837f9f66d585732351e78b18,2025-08-25 02:44:30.754941+00:00,es,elpais.com,elpais.com,2016-10-12,Política en la trastienda del desfile: De los pitos a Zapatero al silencio de Rajoy,http://elpais.com/politica/2016/10/12/actualidad/1476269512_065433.html#?ref=rss&format=simple&link=link
967aaf3419f18198d1518515cded8a524873ed54e52880caf15817c0c67d53e6,2025-08-25 02:44:28.303375+00:00,es,lavozdigital.es,lavozdigital.es,2016-10-12,España apuesta por acuerdos voluntarios con la industria para reducir azúcar y grasas en los alimentos,http://www.lavozdigital.es/sociedad/abci-espana-apuesta-acuerdos-voluntarios-industria-para-reducir-azucar-y-grasas-alimentos-201610121713_noticia.html
6a09248369d78600a0a7c70d76416a14e55e113f1e836a80589e0686f44d7496,2025-08-25 02:43:55.212808+00:00,es,abc.es,abc.es,2016-10-12,España apuesta por acuerdos voluntarios con la industria para reducir azúcar y grasas en los alimentos,http://www.abc.es/sociedad/abci-espana-apuesta-acuerdos-voluntarios-industria-para-reducir-azucar-y-grasas-alimentos-201610121713_noticia.html
46844a6672b9d24e59867f8162d31d1f6729ff98607f834d4195c98e35ee8cbb,2025-08-25 02:41:53.092756+00:00,es,laopiniondezamora.es,laopiniondezamora.es,2016-10-12,Dos muertos en sendos accidentes de trÃ¡fico en Salamanca y Valladolid,http://www.laopiniondezamora.es/castilla-leon/2016/10/12/muertos-sendos-accidentes-trafico-salamanca/958241.html?utm_source=rss
d81a3d6680b242de62ac0d478fbf529e806d6f6040d6a8c15dd4c61047e895b8,2025-08-25 02:37:57.476044+00:00,es,libertaddigital.com,libertaddigital.com,2016-10-12,El odio a EspaÃ±a se cuela en el cartel del Festival de Cine de Sitges,http://rss.libertaddigital.com/~r/libertaddigital/portada/~3/BMF7zEET6Ak/
cf615bf80180db0c36267a57eebb0a40898679cf6ebd1fa853f19d23f3aa4e20,2025-08-25 02:36:25.797187+00:00,es,elpais.com,elpais.com,2016-10-11,Reincidente en odio | Cataluña,http://elpais.com/ccaa/2016/10/11/catalunya/1476213736_005659.html#?ref=rss&format=simple&link=link
1430785cd427fa253b63e31c9599229a6f71031e381b2f8d9b7b8bdacaf01186,2025-08-25 02:35:24.043312+00:00,es,elperiodico.com,elperiodico.com,2016-10-13,La CUP avisa al PSC que sería contradictorio que en Badalona pacte con el PP,http://www.elperiodico.com/es/noticias/politica/cup-avisa-psc-que-seria-contradictorio-que-badalona-pacte-con-5496677?utm_source=rss-noticias&utm_medium=feed&utm_campaign=politica
516e3a09fd1017b7e070cf2979a8effcb4b728c117e8d8f62e504eee9757d9c7,2025-08-25 02:35:23.930209+00:00,es,elperiodico.com,elperiodico.com,2016-10-13,"'El yonki del dinero' reclama a Correa ""que diga la verdad""",http://www.elperiodico.com/es/noticias/politica/yonki-dinero-correa-diga-verdad-5496583?utm_source=rss-noticias&utm_medium=feed&utm_campaign=politica
b315dc4ce4010bd844d1ccb50e308134c897d1851467da3676ffc812500e542d,2025-08-25 02:35:23.840597+00:00,es,elperiodico.com,elperiodico.com,2016-10-13,La Defensa Civil siria eleva a 122 los muertos en últimos dos días en Alepo,http://www.elperiodico.com/es/noticias/politica/defensa-civil-siria-eleva-122-los-muertos-ultimos-dos-dias-alepo-5496630?utm_source=rss-noticias&utm_medium=feed&utm_campaign=politica
